date,code,open,high,low,close,volume,amount
2025-01-02,886038.0,1341.491,1355.392,1301.324,1313.286,1038489340.0,11581928900.0
2025-01-03,886038.0,1313.891,1318.192,1268.751,1272.253,882425620.0,9146426200.0
2025-01-06,886038.0,1269.464,1292.256,1253.056,1271.813,783199700.0,8377176100.0
2025-01-07,886038.0,1267.894,1325.347,1266.93,1324.279,991118760.0,11690154400.0
2025-01-08,886038.0,1313.233,1316.542,1273.4,1308.284,1059549780.0,11624311700.0
2025-01-09,886038.0,1300.366,1318.611,1300.366,1308.978,804358730.0,10308270200.0
2025-01-10,886038.0,1304.469,1319.241,1278.573,1278.573,795941670.0,9524948400.0
2025-01-13,886038.0,1264.541,1285.938,1249.945,1280.031,698266780.0,7534983400.0
2025-01-14,886038.0,1283.39,1339.088,1278.139,1338.946,903836820.0,10667158600.0
2025-01-15,886038.0,1331.932,1336.56,1314.491,1318.968,671946380.0,7561378800.0
2025-01-16,886038.0,1324.925,1343.749,1316.448,1334.161,861614990.0,9307238000.0
2025-01-17,886038.0,1330.897,1351.558,1323.29,1343.277,781575420.0,8007082600.0
2025-01-20,886038.0,1353.934,1368.569,1351.561,1356.777,935550180.0,10164390400.0
2025-01-21,886038.0,1367.787,1367.787,1342.321,1354.934,909878380.0,13039243400.0
2025-01-22,886038.0,1349.007,1365.299,1341.658,1347.067,997243600.0,12602341500.0
2025-01-23,886038.0,1359.02,1381.692,1343.787,1343.787,1017012310.0,13971633000.0
2025-01-24,886038.0,1340.225,1359.562,1340.114,1358.317,856605690.0,11614859400.0
2025-01-27,886038.0,1349.607,1353.478,1316.428,1316.428,801171280.0,9729048700.0
2025-02-05,886038.0,1321.917,1324.987,1307.749,1319.551,662225920.0,6859154300.0
2025-02-06,886038.0,1321.719,1358.156,1317.566,1358.156,1036170380.0,11650570500.0
2025-02-07,886038.0,1356.074,1394.088,1355.533,1381.39,1263540130.0,13181459600.0
2025-02-10,886038.0,1382.151,1397.111,1375.597,1396.635,910283770.0,10067732500.0
2025-02-11,886038.0,1396.247,1414.403,1386.535,1409.844,1005049840.0,11602698800.0
2025-02-12,886038.0,1401.136,1414.196,1397.153,1412.754,890064130.0,10131618800.0
2025-02-13,886038.0,1409.213,1410.348,1384.489,1384.489,808776410.0,10041744200.0
2025-02-14,886038.0,1384.274,1405.412,1384.274,1404.198,716172640.0,8512061600.0
2025-02-17,886038.0,1411.963,1431.626,1411.22,1426.329,830941440.0,10979541200.0
2025-02-18,886038.0,1424.608,1424.839,1376.327,1384.481,794165590.0,9578875900.0
2025-02-19,886038.0,1398.853,1431.974,1398.853,1431.87,959158670.0,11284002100.0
2025-02-20,886038.0,1429.834,1446.251,1426.633,1444.08,1298089880.0,14749853000.0
2025-02-21,886038.0,1440.412,1460.217,1436.421,1459.239,1290433480.0,15752977000.0
2025-02-24,886038.0,1458.965,1462.556,1443.437,1455.18,1125745460.0,13105218800.0
2025-02-25,886038.0,1443.324,1459.052,1438.238,1444.498,870076240.0,9573188200.0
2025-02-26,886038.0,1445.67,1459.494,1444.365,1459.292,991695760.0,12652313000.0
2025-02-27,886038.0,1461.769,1466.214,1422.972,1447.502,924026880.0,11067652500.0
2025-02-28,886038.0,1436.69,1438.327,1401.404,1408.286,832292930.0,9761796400.0
2025-03-03,886038.0,1416.426,1469.079,1412.836,1449.258,1071448540.0,12461492000.0
2025-03-04,886038.0,1434.867,1465.142,1434.73,1464.595,842838830.0,9476997400.0
2025-03-05,886038.0,1463.526,1475.852,1450.104,1470.185,795569860.0,8502168500.0
2025-03-06,886038.0,1478.309,1498.451,1478.015,1496.104,923433230.0,10585977000.0
2025-03-07,886038.0,1493.525,1532.192,1493.31,1505.236,1076980370.0,11392186300.0
2025-03-10,886038.0,1523.221,1533.053,1510.468,1522.988,1041117750.0,9968653800.0
2025-03-11,886038.0,1498.206,1531.459,1496.821,1531.459,1030107390.0,9938155300.0
2025-03-12,886038.0,1536.613,1559.175,1534.323,1551.034,1153055130.0,12226044700.0
2025-03-13,886038.0,1559.879,1563.49,1521.067,1537.667,1041930390.0,11472584000.0
2025-03-14,886038.0,1552.491,1563.346,1533.38,1561.464,1133479740.0,13964381000.0
2025-03-17,886038.0,1573.895,1579.479,1563.241,1566.002,1112415110.0,13799541000.0
2025-03-18,886038.0,1572.827,1591.573,1572.546,1587.317,1207826880.0,13707402000.0
2025-03-19,886038.0,1582.877,1587.776,1565.114,1570.762,917899790.0,11198496500.0
2025-03-20,886038.0,1567.96,1575.837,1556.903,1559.054,872363220.0,9838686600.0
2025-03-21,886038.0,1551.167,1574.974,1538.187,1539.59,1321533910.0,15042692000.0
2025-03-24,886038.0,1549.257,1551.647,1505.123,1547.139,1289537660.0,14715134000.0
2025-03-25,886038.0,1548.981,1602.627,1545.892,1580.402,1478604600.0,17338853000.0
2025-03-26,886038.0,1573.567,1592.262,1561.164,1573.962,1646346300.0,14865345000.0
2025-03-27,886038.0,1566.797,1566.797,1533.335,1538.477,1215452740.0,11821979900.0
2025-03-28,886038.0,1533.55,1551.405,1518.543,1534.093,1026631450.0,9316191200.0
2025-03-31,886038.0,1519.81,1532.829,1504.238,1524.746,963130220.0,9030140800.0
2025-04-01,886038.0,1529.087,1590.604,1527.507,1567.794,1029917420.0,10754217800.0
2025-04-02,886038.0,1559.838,1573.586,1554.262,1560.833,790117150.0,7853756600.0
2025-04-03,886038.0,1542.95,1570.904,1523.899,1532.999,797295990.0,7676150200.0
2025-04-07,886038.0,1430.978,1443.409,1354.883,1366.178,746845390.0,7713482800.0
2025-04-08,886038.0,1354.828,1368.568,1310.71,1338.424,1233868980.0,10785766100.0
2025-04-09,886038.0,1307.901,1377.18,1246.562,1363.925,1136715630.0,10129561900.0
2025-04-10,886038.0,1393.157,1433.781,1393.157,1410.731,988518600.0,9221950300.0
2025-04-11,886038.0,1401.227,1435.276,1398.78,1416.826,701162280.0,6878911800.0
2025-04-14,886038.0,1439.164,1462.705,1439.164,1448.758,830186200.0,8026135600.0
2025-04-15,886038.0,1448.742,1451.079,1423.483,1434.12,575279820.0,4984134100.0
2025-04-16,886038.0,1431.859,1432.666,1383.334,1400.63,691841140.0,5307115200.0
2025-04-17,886038.0,1392.228,1419.709,1392.228,1409.265,523888760.0,4241399200.0
2025-04-18,886038.0,1406.953,1420.007,1398.732,1413.274,524389710.0,4642601600.0
2025-04-21,886038.0,1413.867,1443.194,1405.385,1443.119,596236650.0,5047421200.0
2025-04-22,886038.0,1443.754,1447.988,1439.114,1440.727,575366700.0,5258524300.0
2025-04-23,886038.0,1447.436,1458.852,1441.439,1454.602,752309710.0,6870681800.0
2025-04-24,886038.0,1453.632,1455.625,1431.847,1438.354,609763620.0,5837093700.0
2025-04-25,886038.0,1441.096,1462.154,1434.047,1454.812,616006820.0,5775230400.0
2025-04-28,886038.0,1465.696,1468.215,1425.762,1427.471,564571170.0,5448185100.0
2025-04-29,886038.0,1419.902,1436.23,1415.462,1430.694,432648710.0,4289264600.0
2025-04-30,886038.0,1433.713,1456.287,1433.713,1445.302,580575480.0,5400319500.0
2025-05-06,886038.0,1463.556,1507.143,1463.556,1507.132,827320600.0,8554350500.0
2025-05-07,886038.0,1521.607,1526.946,1499.265,1511.99,916281450.0,9024767500.0
2025-05-08,886038.0,1506.826,1539.015,1506.66,1535.169,889004240.0,9633764200.0
2025-05-09,886038.0,1538.344,1538.617,1505.609,1511.287,717898180.0,8523592700.0
2025-05-12,886038.0,1522.413,1546.426,1515.854,1546.426,748438400.0,10096773800.0
2025-05-13,886038.0,1558.706,1558.706,1533.765,1541.607,693353480.0,8017356600.0
2025-05-14,886038.0,1539.191,1550.854,1535.761,1546.373,694396520.0,8009969200.0
2025-05-15,886038.0,1539.514,1539.514,1520.704,1524.826,626681990.0,7033103800.0
2025-05-16,886038.0,1524.863,1564.699,1524.863,1543.687,948255680.0,9801286700.0
2025-05-19,886038.0,1547.964,1571.262,1533.877,1569.968,956920560.0,9222917400.0
2025-05-20,886038.0,1567.347,1580.946,1562.304,1572.543,703805640.0,6942011100.0
2025-05-21,886038.0,1575.075,1577.762,1553.007,1563.223,975370680.0,9567027700.0
2025-05-22,886038.0,1552.452,1565.837,1529.714,1531.425,772447890.0,7424063100.0
2025-05-23,886038.0,1530.919,1576.362,1530.919,1543.751,926111010.0,9648552100.0
2025-05-26,886038.0,1550.544,1595.617,1549.773,1591.991,1284435990.0,13514243000.0
2025-05-27,886038.0,1588.179,1588.179,1558.556,1572.852,1087553560.0,10667317900.0
